3   307
214	164390	199	034946
280	099157	207	073318
327	171515	461	166525
390	062242	138	024885
370	124077	220	104064
17	023704	93	098587
6	028232	93	042783
201	144491	79	099031
144	014145	290	101311
382	078326	57	069630
361	068420	466	133352
18	166818	225	149912
256	149466	146	159751
409	127076	273	091632
226	065145	16	025079
445	038242	235	171249
16	083765	6	020303
343	159984	291	104788
434	180284	113	129687
424	047213	445	137471
158	165624	403	156646
306	039929	61	074709
34	056297	248	132542
138	028432	424	032361
417	033263	291	092692
39	152740	126	088082
371	021786	444	147972
375	133828	234	117616
67	029113	1	117150
247	094950	207	034654
9	102345	284	152555
279	091209	263	023170
317	172646	425	172956
184	060746	123	046787
105	044855	269	157216
245	007644	214	166782
58	069760	48	023398
286	163749	301	011064
419	049659	438	030443
386	166238	343	082658
208	171860	59	091134
103	071993	315	069858
74	180758	270	087410
170	126445	460	168579
239	026320	38	070287
187	023309	62	172401
153	160321	105	161112
213	090737	48	141527
373	166699	345	152912
165	018272	320	073441
56	181848	53	053541
365	171684	361	039581
249	142750	266	111749
176	034456	121	131380
416	065113	166	143491
78	051323	17	106276
378	039687	302	098379
433	018129	232	178143
47	006570	393	164572
406	182091	376	175340
206	119577	130	103823
135	032663	190	175000
289	024678	406	164256
423	080967	349	174425
19	057907	419	110483
268	143930	204	124377
180	124084	46	126454
258	154430	7	140464
204	146886	162	177640
330	176517	405	115200
278	111592	66	158295
94	084898	133	072793
69	061906	191	036430
301	075743	438	016673
55	113363	33	134771
199	119077	82	050831
464	143300	39	055847
54	158055	340	090004
96	130447	57	137200
449	122879	382	054986
1	145590	26	077441
93	098587	436	031131
60	062355	135	006615
81	028299	393	167462
331	181579	305	029196
143	154934	387	096964
453	009318	209	166987
387	136284	416	016816
139	082831	345	152146
305	110704	212	140440
338	176662	32	160773
84	008170	157	080480
302	086843	270	045948
403	063299	157	057300
334	121634	209	169750
44	089752	346	042504
7	090356	185	104077
174	080870	453	016735
439	174475	18	169586
130	162756	245	070936
405	069965	220	097426
89	075736	365	165296
218	142052	424	048146
79	050791	252	069490
80	033160	305	102988
132	031108	340	022347
22	147449	273	013191
159	095411	35	161094
122	115855	309	076604
119	140098	240	077800
190	163345	38	053823
209	168877	65	124469
396	157949	375	004851
380	026606	59	060259
349	174628	101	045786
462	180261	257	062725
291	103616	142	013851
384	038916	172	103192
77	157870	234	017653
52	143823	137	096618
412	032735	123	156096
318	034379	404	058332
311	084078	52	145986
185	111674	156	061479
21	023508	116	097268
118	061563	240	025357
320	096036	265	028159
157	085336	416	157755
251	045950	270	041781
263	058458	458	100474
295	107652	260	016998
31	060234	129	096519
121	058958	276	181661
454	045267	280	116887
374	077648	213	043552
340	068782	317	170962
156	109707	230	159306
196	011851	26	002162
113	043840	21	036240
430	111524	365	163024
342	101350	280	122944
8	094177	441	182020
15	075829	163	156338
394	026618	39	037338
232	169184	43	076306
53	122121	340	144834
460	173779	18	170983
351	127522	45	126516
413	074097	270	097792
292	002875	315	129309
95	033427	380	050571
192	167725	226	019894
358	084385	34	051369
45	005122	192	177280
133	121627	124	137848
188	156796	46	064920
230	004516	396	157949
225	118832	215	061099
346	111595	14	122873
148	179550	136	016107
376	182477	206	021298
12	022131	279	154808
322	019071	261	166233
108	181688	51	137035
393	164572	423	080967
114	179252	62	165694
269	124317	201	106610
51	119116	170	115056
164	067072	306	039929
264	001292	49	069922
147	069008	138	030109
404	099884	301	102631
265	152789	322	129455
142	051262	403	051321
64	107345	229	168292
220	085278	80	116119
436	038232	363	065093
345	111246	106	167526
145	113015	119	032981
202	136990	278	148154
66	158295	17	125372
425	182185	263	053359
395	040478	311	101594
391	042701	404	070638
444	058978	96	004849
49	124062	202	129736
65	105519	315	088211
372	107319	330	171233
235	177977	199	006999
441	175282	82	005373
92	138179	117	138494
234	077881	43	059315
388	046392	212	121677
359	078596	178	050463
389	150300	397	066880
348	053455	85	154474
27	074291	467	045813
457	149566	211	141862
212	051595	58	137904
171	044024	162	173419
151	079989	59	000129
437	106462	106	177688
191	036430	464	018137
240	030283	33	099741
32	090811	125	171903
290	018516	19	049064
14	092944	157	038547
467	112848	211	009379
222	137876	444	040681
46	047450	263	090352
397	131318	230	092601
383	180641	143	151340
205	177990	346	111595
303	112269	55	132750
448	159534	257	075929
117	072731	457	032248
266	040214	373	177111
101	141822	136	050457
33	039138	89	002409
272	015613	423	057148
447	101580	23	065169
260	105489	160	025786
124	143062	446	122032
363	098920	306	149687
172	029805	100	176459
385	120980	92	152245
70	089529	23	050720
248	069591	164	128919
276	169514	406	164183
87	099995	163	065210
126	068552	292	112991
262	091944	202	129736
100	175106	44	040169
198	126629	413	157475
140	172572	215	153375
43	059315	51	038596
203	048817	89	145766
125	178066	348	051247
57	111969	79	050791
250	145515	126	068552
160	093481	34	093107
313	160177	130	107977
466	014661	232	169593
229	178246	260	080272
177	165051	375	027402
146	018327	7	131364
106	182422	126	157999
48	108708	259	037431
59	028224	376	179619
129	020495	215	001502
35	153974	403	113333
175	109563	140	165977
162	167684	94	041583
155	160801	464	105381
